441	22	22	2
443	22	22	2
393	22	22	2
376	42	22	2
569	22	22	2
492	33	22	2
492	19	22	2
289	22	22	2
677	22	22	2
355	22	22	1
380	22	22	1
587	22	22	2
582	22	22	1
296	22	22	1
355	22	22	2
652	65	22	2
487	22	22	2
272	22	22	2
274	22	22	2
496	22	22	1
392	22	22	1
254	22	22	2
513	22	22	2
274	22	22	2
270	22	22	1
521	65	22	2
587	22	22	1
281	22	22	2
364	22	22	1
367	22	22	1
346	65	22	1
384	22	22	2
418	22	22	1
418	33	22	1
667	65	22	1
29	22	22	1
60	19	22	2
60	33	22	2
29	19	22	1
60	22	22	1
26	22	22	2
5	22	22	1
49	22	22	1
51	65	22	1
27	65	22	1
73	65	22	1
12	65	22	1
78	65	22	1
62	65	22	1
61	65	22	1
17	65	22	1
66	65	22	1
56	65	22	1
76	65	22	1
42	65	22	1
33	65	22	1
4	65	22	1
16	65	22	1
63	65	22	1
