"ncrna_id","pathway_id","weight","evidence"
"28","212","1.0","pathway_prior_projection"
"28","222","1.0","pathway_prior_projection"
"28","381","1.0","pathway_prior_projection"
"28","382","1.0","pathway_prior_projection"
"28","603","1.0","pathway_prior_projection"
"28","740","1.0","pathway_prior_projection"
"28","941","1.0","pathway_prior_projection"
"28","942","1.0","pathway_prior_projection"
"28","943","1.0","pathway_prior_projection"
"29","0","0.772106824925816","pathway_prior_projection"
"29","1","0.9735905044510386","pathway_prior_projection"
"29","2","0.772106824925816","pathway_prior_projection"
"29","3","0.9735905044510386","pathway_prior_projection"
"29","5","1.0","pathway_prior_projection"
"29","7","0.9735905044510386","pathway_prior_projection"
"29","19","0.7940652818991097","pathway_prior_projection"
"29","20","0.7940652818991097","pathway_prior_projection"
"29","44","0.783086053412463","pathway_prior_projection"
"29","64","0.9735905044510386","pathway_prior_projection"
"29","72","0.9735905044510386","pathway_prior_projection"
"29","76","0.7083086053412462","pathway_prior_projection"
"29","81","1.0","pathway_prior_projection"
"29","92","1.0","pathway_prior_projection"
"29","106","0.7940652818991097","pathway_prior_projection"
"29","108","0.7940652818991097","pathway_prior_projection"
"29","111","1.0","pathway_prior_projection"
"29","115","0.9735905044510386","pathway_prior_projection"
"29","120","0.9735905044510386","pathway_prior_projection"
"29","121","0.9735905044510386","pathway_prior_projection"
"29","126","0.7940652818991097","pathway_prior_projection"
"29","127","0.7940652818991097","pathway_prior_projection"
"29","136","0.7940652818991097","pathway_prior_projection"
"29","145","0.7083086053412462","pathway_prior_projection"
"29","150","0.7083086053412462","pathway_prior_projection"
"29","155","0.7940652818991097","pathway_prior_projection"
"29","156","0.7940652818991097","pathway_prior_projection"
"29","157","0.7940652818991097","pathway_prior_projection"
"29","159","0.7940652818991097","pathway_prior_projection"
"29","160","0.9735905044510386","pathway_prior_projection"
"29","183","0.7940652818991097","pathway_prior_projection"
"29","200","0.772106824925816","pathway_prior_projection"
"29","201","0.7511869436201779","pathway_prior_projection"
"29","202","0.7083086053412462","pathway_prior_projection"
"29","204","0.7083086053412462","pathway_prior_projection"
"29","206","0.7083086053412462","pathway_prior_projection"
"29","207","0.7083086053412462","pathway_prior_projection"
"29","208","0.7083086053412462","pathway_prior_projection"
"29","210","0.7083086053412462","pathway_prior_projection"
"29","212","0.818620178041543","pathway_prior_projection"
"29","220","0.7940652818991097","pathway_prior_projection"
"29","222","0.7402077151335311","pathway_prior_projection"
"29","227","0.7083086053412462","pathway_prior_projection"
"29","228","0.7083086053412462","pathway_prior_projection"
"29","231","0.772106824925816","pathway_prior_projection"
"29","238","0.9735905044510386","pathway_prior_projection"
"29","239","0.7083086053412462","pathway_prior_projection"
"29","240","0.7083086053412462","pathway_prior_projection"
"29","244","0.7940652818991097","pathway_prior_projection"
"29","245","0.7083086053412462","pathway_prior_projection"
"29","261","0.7083086053412462","pathway_prior_projection"
"29","262","0.7083086053412462","pathway_prior_projection"
"29","265","0.8970326409495549","pathway_prior_projection"
"29","278","0.7940652818991097","pathway_prior_projection"
"29","279","0.7940652818991097","pathway_prior_projection"
"29","288","0.8970326409495549","pathway_prior_projection"
"29","315","1.0","pathway_prior_projection"
"29","321","0.9735905044510386","pathway_prior_projection"
"29","349","0.7940652818991097","pathway_prior_projection"
"29","351","0.7940652818991097","pathway_prior_projection"
"29","366","0.7083086053412462","pathway_prior_projection"
"29","368","0.7083086053412462","pathway_prior_projection"
"29","381","0.818620178041543","pathway_prior_projection"
"29","382","0.818620178041543","pathway_prior_projection"
"29","407","0.9735905044510386","pathway_prior_projection"
"29","408","1.0","pathway_prior_projection"
"29","420","0.783086053412463","pathway_prior_projection"
"29","424","1.0","pathway_prior_projection"
"29","434","0.772106824925816","pathway_prior_projection"
"29","454","0.7940652818991097","pathway_prior_projection"
"29","459","0.7402077151335311","pathway_prior_projection"
"29","467","0.9735905044510386","pathway_prior_projection"
"29","494","0.7083086053412462","pathway_prior_projection"
"29","497","0.7083086053412462","pathway_prior_projection"
"29","506","0.7940652818991097","pathway_prior_projection"
"29","507","0.7940652818991097","pathway_prior_projection"
"29","518","0.915232443125618","pathway_prior_projection"
"29","520","1.0","pathway_prior_projection"
"29","524","0.8728486646884273","pathway_prior_projection"
"29","525","1.0","pathway_prior_projection"
"29","527","0.9735905044510386","pathway_prior_projection"
"29","528","0.772106824925816","pathway_prior_projection"
"29","531","0.9735905044510386","pathway_prior_projection"
"29","532","0.9735905044510386","pathway_prior_projection"
"29","542","0.7940652818991097","pathway_prior_projection"
"29","560","0.9735905044510386","pathway_prior_projection"
"29","584","0.7402077151335311","pathway_prior_projection"
"29","586","0.7083086053412462","pathway_prior_projection"
"29","608","0.9735905044510386","pathway_prior_projection"
"29","624","0.772106824925816","pathway_prior_projection"
"29","631","0.772106824925816","pathway_prior_projection"
"29","637","0.7083086053412462","pathway_prior_projection"
"29","639","0.7402077151335311","pathway_prior_projection"
"29","641","0.7083086053412462","pathway_prior_projection"
"29","642","0.7402077151335311","pathway_prior_projection"
"29","650","0.772106824925816","pathway_prior_projection"
"29","652","0.7940652818991097","pathway_prior_projection"
"29","654","0.9735905044510386","pathway_prior_projection"
"29","668","0.772106824925816","pathway_prior_projection"
"29","682","0.772106824925816","pathway_prior_projection"
"29","703","1.0","pathway_prior_projection"
"29","704","1.0","pathway_prior_projection"
"29","705","1.0","pathway_prior_projection"
"29","708","0.7083086053412462","pathway_prior_projection"
"29","712","1.0","pathway_prior_projection"
"29","720","1.0","pathway_prior_projection"
"29","721","1.0","pathway_prior_projection"
"29","724","1.0","pathway_prior_projection"
"29","725","1.0","pathway_prior_projection"
"29","726","1.0","pathway_prior_projection"
"29","727","1.0","pathway_prior_projection"
"29","728","1.0","pathway_prior_projection"
"29","729","1.0","pathway_prior_projection"
"29","730","1.0","pathway_prior_projection"
"29","734","0.7940652818991097","pathway_prior_projection"
"29","740","0.818620178041543","pathway_prior_projection"
"29","742","1.0","pathway_prior_projection"
